i	  x		  N(x)		  y(x)		  eps
120	5.806452	1.868469	1.868470	0.000002	
121	5.854839	1.856722	1.856723	0.000001	
122	5.903226	1.844492	1.844492	0.000001	
123	5.951613	1.831782	1.831782	0.000000	
124	6.000000	1.818595	1.818595	0.000000	
125	6.048387	1.804935	1.804935	0.000000	
126	6.096774	1.790806	1.790805	0.000001	
127	6.145161	1.776211	1.776210	0.000001	
128	6.193548	1.761154	1.761152	0.000001	
129	6.241935	1.745638	1.745637	0.000001	
130	6.290323	1.729668	1.729667	0.000002	
131	6.338710	1.713249	1.713247	0.000002	
132	6.387097	1.696383	1.696382	0.000002	
133	6.435484	1.679077	1.679075	0.000002	
134	6.483871	1.661333	1.661331	0.000002	
135	6.532258	1.643157	1.643156	0.000002	
136	6.580645	1.624554	1.624553	0.000002	
137	6.629032	1.605528	1.605527	0.000001	
138	6.677419	1.586085	1.586084	0.000001	
139	6.725806	1.566229	1.566228	0.000001	
140	6.774194	1.545965	1.545964	0.000001	
141	6.822581	1.525299	1.525298	0.000001	
142	6.870968	1.504237	1.504236	0.000001	
143	6.919355	1.482783	1.482782	0.000000	
144	6.967742	1.460943	1.460943	0.000000	
145	7.016129	1.438724	1.438723	0.000000	
146	7.064516	1.416130	1.416130	0.000000	
147	7.112903	1.393167	1.393167	0.000000	
148	7.161290	1.369843	1.369843	0.000000	
149	7.209677	1.346162	1.346162	0.000000	
150	7.258065	1.322130	1.322131	0.000000	
151	7.306452	1.297755	1.297756	0.000000	
152	7.354839	1.273043	1.273043	0.000001	
153	7.403226	1.247999	1.247999	0.000001	
154	7.451613	1.222630	1.222631	0.000001	
155	7.500000	1.196944	1.196944	0.000001	
156	7.548387	1.170946	1.170946	0.000001	
157	7.596774	1.144643	1.144644	0.000001	
158	7.645161	1.118043	1.118044	0.000001	
159	7.693548	1.091152	1.091152	0.000001	
160	7.741935	1.063977	1.063977	0.000001	
161	7.790323	1.036525	1.036526	0.000000	
162	7.838710	1.008804	1.008804	0.000000	
163	7.887097	0.980820	0.980820	0.000000	
164	7.935484	0.952581	0.952581	0.000000	
165	7.983871	0.924094	0.924095	0.000000	
166	8.032258	0.895367	0.895367	0.000000	
167	8.080645	0.866407	0.866407	0.000000	
168	8.129032	0.837222	0.837222	0.000000	
169	8.177419	0.807818	0.807819	0.000000	
170	8.225806	0.778205	0.778205	0.000000	
171	8.274194	0.748389	0.748389	0.000000	
172	8.322581	0.718379	0.718379	0.000000	
173	8.370968	0.688181	0.688181	0.000000	
174	8.419355	0.657805	0.657805	0.000000	
175	8.467742	0.627257	0.627257	0.000000	
176	8.516129	0.596546	0.596546	0.000000	
177	8.564516	0.565681	0.565680	0.000000	
178	8.612903	0.534667	0.534667	0.000000	
179	8.661290	0.503515	0.503515	0.000000	
180	8.709677	0.472232	0.472232	0.000000	
181	8.758065	0.440826	0.440826	0.000000	
182	8.806452	0.409305	0.409305	0.000000	
183	8.854839	0.377678	0.377678	0.000000	
184	8.903226	0.345953	0.345953	0.000000	
185	8.951613	0.314137	0.314137	0.000000	
186	9.000000	0.282240	0.282240	0.000000	
187	9.048387	0.250269	0.250269	0.000000	
188	9.096774	0.218234	0.218234	0.000000	
189	9.145161	0.186141	0.186141	0.000000	
190	9.193548	0.154000	0.154000	0.000000	
191	9.241935	0.121819	0.121820	0.000000	
192	9.290323	0.089607	0.089607	0.000000	
193	9.338710	0.057371	0.057371	0.000000	
194	9.387097	0.025120	0.025120	0.000000	
195	9.435484	-0.007137	-0.007137	0.000000	
196	9.483871	-0.039393	-0.039393	0.000000	
197	9.532258	-0.071638	-0.071638	0.000000	
198	9.580645	-0.103865	-0.103865	0.000000	
199	9.629032	-0.136065	-0.136064	0.000000	
200	9.677419	-0.168229	-0.168229	0.000000	
201	9.725806	-0.200349	-0.200349	0.000000	
202	9.774194	-0.232418	-0.232417	0.000000	
203	9.822581	-0.264425	-0.264425	0.000000	
204	9.870968	-0.296365	-0.296364	0.000000	
205	9.919355	-0.328227	-0.328226	0.000000	
206	9.967742	-0.360003	-0.360003	0.000000	
207	10.016129	-0.391686	-0.391686	0.000000	
208	10.064516	-0.423267	-0.423267	0.000000	
209	10.112903	-0.454738	-0.454738	0.000000	
210	10.161290	-0.486091	-0.486091	0.000000	
211	10.209677	-0.517317	-0.517317	0.000000	
212	10.258065	-0.548409	-0.548409	0.000000	
213	10.306452	-0.579358	-0.579358	0.000000	
214	10.354839	-0.610156	-0.610156	0.000000	
215	10.403226	-0.640795	-0.640795	0.000000	
216	10.451613	-0.671268	-0.671268	0.000000	
217	10.500000	-0.701566	-0.701566	0.000000	
218	10.548387	-0.731682	-0.731682	0.000000	
219	10.596774	-0.761607	-0.761608	0.000000	
220	10.645161	-0.791335	-0.791335	0.000000	
221	10.693548	-0.820856	-0.820856	0.000000	
222	10.741935	-0.850164	-0.850164	0.000000	
223	10.790323	-0.879251	-0.879251	0.000000	
224	10.838710	-0.908109	-0.908109	0.000000	
225	10.887097	-0.936730	-0.936730	0.000000	
226	10.935484	-0.965108	-0.965109	0.000000	
